0, +3.0345e+01, +1.5897e+04, +8.4712e+03, +2.5905e+07, 4.052907e-01, 0.000000e+00, -2.345843e-01, 0.000000e+00,
100, +1.4546e+01, +1.0954e+04, +1.0004e+04, +1.2601e+07, 6.527557e-01, 0.000000e+00, -3.299591e-01, 0.000000e+00,
200, +8.1407e+00, +5.8496e+03, +4.8445e+03, +5.7576e+06, 6.180875e-01, 0.000000e+00, -3.213344e-01, 0.000000e+00,
300, +5.7021e+00, +4.8156e+03, +3.4298e+03, +4.2988e+06, 6.054570e-01, 0.000000e+00, -3.216865e-01, 0.000000e+00,
400, +5.3570e+00, +2.9191e+03, +2.8944e+03, +3.6457e+06, 6.026566e-01, 0.000000e+00, -3.243443e-01, 0.000000e+00,
500, +3.3294e+00, +1.7939e+03, +1.7141e+03, +2.2809e+06, 6.078822e-01, 0.000000e+00, -3.269554e-01, 0.000000e+00,
600, +3.9935e+00, +2.5713e+03, +1.6414e+03, +3.0081e+06, 6.051026e-01, 0.000000e+00, -3.253914e-01, 0.000000e+00,
700, +5.3159e+00, +2.3533e+03, +1.2723e+03, +4.1276e+06, 6.046331e-01, 0.000000e+00, -3.296670e-01, 0.000000e+00,
800, +1.2328e+00, +1.0595e+03, +6.5800e+02, +8.4054e+05, 5.999632e-01, 0.000000e+00, -3.299540e-01, 0.000000e+00,
900, +1.2278e+00, +5.9996e+02, +6.1517e+02, +8.0936e+05, 6.032889e-01, 0.000000e+00, -3.326409e-01, 0.000000e+00,
1000, +8.7136e-01, +1.0552e+03, +4.1757e+02, +5.5423e+05, 6.040526e-01, 0.000000e+00, -3.303419e-01, 0.000000e+00,
1100, +3.2608e+00, +1.9841e+03, +7.4534e+02, +2.3613e+06, 6.044214e-01, 0.000000e+00, -3.271058e-01, 0.000000e+00,
1200, +1.8096e+00, +1.5310e+03, +7.2286e+02, +1.7029e+06, 6.024593e-01, 0.000000e+00, -3.270286e-01, 0.000000e+00,
1300, +1.5331e+00, +6.4701e+02, +3.9342e+02, +6.9845e+05, 5.996849e-01, 0.000000e+00, -3.279837e-01, 0.000000e+00,
1400, +7.6427e-01, +6.8152e+02, +4.5602e+02, +3.6196e+05, 6.001915e-01, 0.000000e+00, -3.265078e-01, 0.000000e+00,
1500, +1.6259e+00, +8.8551e+02, +2.6827e+02, +9.4883e+05, 6.017059e-01, 0.000000e+00, -3.240279e-01, 0.000000e+00,
1600, +6.9122e-01, +3.9848e+02, +1.8258e+02, +2.9105e+05, 6.001977e-01, 0.000000e+00, -3.245392e-01, 0.000000e+00,
1700, +5.4394e-01, +6.2098e+02, +1.5807e+02, +6.3257e+05, 6.010943e-01, 0.000000e+00, -3.254399e-01, 0.000000e+00,
1800, +2.0120e+00, +1.4166e+03, +2.6152e+02, +1.8344e+06, 5.990926e-01, 0.000000e+00, -3.267753e-01, 0.000000e+00,
1900, +5.6538e-01, +5.8613e+02, +4.5282e+02, +4.7675e+05, 5.985791e-01, 0.000000e+00, -3.300777e-01, 0.000000e+00,
2000, +4.9534e-01, +2.1869e+02, +3.1908e+02, +2.7220e+05, 5.990428e-01, 0.000000e+00, -3.304425e-01, 0.000000e+00,
2100, +2.8347e-01, +1.6543e+02, +1.5704e+02, +1.8733e+05, 6.004705e-01, 0.000000e+00, -3.304450e-01, 0.000000e+00,
2200, +1.5744e-01, +9.3603e+01, +6.7062e+01, +9.2207e+04, 6.016680e-01, 0.000000e+00, -3.288423e-01, 0.000000e+00,
2300, +2.7099e-01, +8.5739e+01, +4.9542e+01, +1.6053e+05, 6.013011e-01, 0.000000e+00, -3.293019e-01, 0.000000e+00,
2400, +1.4157e-01, +1.6930e+02, +9.5890e+01, +8.1008e+04, 6.008854e-01, 0.000000e+00, -3.294268e-01, 0.000000e+00,
2500, +1.2660e-01, +1.2734e+02, +5.2838e+01, +9.5415e+04, 6.007399e-01, 0.000000e+00, -3.294966e-01, 0.000000e+00,
2600, +1.7230e-01, +1.7882e+02, +7.5393e+01, +1.2906e+05, 6.009471e-01, 0.000000e+00, -3.294617e-01, 0.000000e+00,
